name,prefectures,count
FXlARdgXWR,KPENDJAL-OUEST,1
JFGTpSDaMr,ZIO,2
SRwLuliAwr,ZIO,1
ANnpaBqoKb,ZIO,1
OOJalOIuJR,AVE,2
SRwLuliAwr,AVE,4
JgpavfITSP,Unknown,26
UMzahSeHAN,KPENDJAL-OUEST,2
QOpgXgWkUp,KPENDJAL-OUEST,1
wInDWSpydA,CINKASSE,3
FmeGrkvLDt,AMOU,5
FvpAevxQRy,PLAINE DU MO,1
wVqnidxTXT,KPENDJAL,4
iWxtzZgTKO,Unknown,24
GZzKgIdsLS,KPENDJAL-OUEST,1
pSwWTbHbug,EST-MONO,1
mVSMfLixNY,AGOE-NYIVE,1
ZuLaiYuunH,HAHO,1
NkMsjHibBf,HAHO,1
JGiawPlVpd,ZIO,2
byiPUgprau,TCHAMBA,13
XUpEywbCRm,TCHAMBA,18
sPogoJYZEX,TCHAMBA,13
MUIjVCDoEa,PLAINE DU MO,2
meALpnQBFl,OTI-SUD,6
ybfXwoTOIB,OTI-SUD,5
fddDfReEWS,OTI-SUD,17
YtCUJsglOM,OTI-SUD,7
rirPasZoWz,OTI-SUD,7
ZuLaiYuunH,OTI-SUD,6
DWwcMYiSAE,OTI-SUD,5
xeIoKirXzF,OTI-SUD,3
nFeAuUzDCe,AKEBOU,8
oHHeRbFfEv,SOTOUBOUA,13
FOnSzgkGYP,SOTOUBOUA,3
tmsNSVtcYF,OGOU,9
pAqMCRieoH,OGOU,12
XFhWegeEzL,OGOU,14
sAMKobgXOs,OTI,7
WkYMqONJIk,OTI,10
nAHGdwJcGB,KPENDJAL,6
fBVtJIOofJ,KPENDJAL,6
MutXOBkUOR,KPENDJAL,5
YtJwPvzKLZ,KPENDJAL,7
ruNGTTGsry,KPELE,5
hApMdEppaa,KPELE,7
SWrVGAUaYc,TCHAMBA,20
oHHeRbFfEv,OTI,6
dWgAxvDvhT,OTI,7
cyedGKnkBl,OTI,11
lrfyjRJVDe,TCHAOUDJO,3
lLzPcXlvZa,TCHAOUDJO,11
buwNyRhUpz,TCHAOUDJO,9
hNKyGUZvKP,TCHAOUDJO,8
WhCdBCpDlt,TCHAOUDJO,5
KQfUwIVvVV,ASSOLI,2
RMAAkWOEls,ASSOLI,1
cSHNJFyQnS,WAWA,5
aOhYpPjaRM,WAWA,3
IZEaLxYaBi,WAWA,2
VuJqFsGITK,ANIE,13
YYDzPMCwaj,ANIE,7
qcskJLpqeJ,ANIE,7
TqESuDNBjJ,KPELE,6
rFFUBynNSh,AGOE-NYIVE,2
irDykfVNyX,AGOE-NYIVE,1
oqYPyoLIda,AGOU,3
wKAFYQUzPs,AGOU,5
AhgERedHbP,OTI,8
fxVlUDSPMc,DANKPEN,13
KcOffvromc,DANKPEN,14
XtBzsiKfOs,DANKPEN,9
OEnehPWWpZ,VO,3
bkaCprmYrV,BASSAR,14
lFwFKrUUBY,BASSAR,21
IdYycyWmjl,BASSAR,19
OWDaxBbECr,AKEBOU,9
kKNTKcBBIF,AKEBOU,9
MQHEOdAbZm,AKEBOU,8
czTZNuGAUb,AKEBOU,11
lejpdItlwH,BLITTA,13
UsFoBbrsvZ,VO,4
eEZhgiwXcE,VO,8
aVMRYpWAbV,AKEBOU,3
dSbpmigxHS,ANIE,6
XiKpNMsHxn,ANIE,11
amMBDBUUvV,MOYEN-MONO,1
TWTZnhNORc,MOYEN-MONO,1
FtMfdJnLrr,LACS,10
GmgFVkcBZD,LACS,2
AjbaFCtcbJ,LACS,4
hGMexblmwH,LACS,5
CQEXACWfyh,BASSAR,20
OOJalOIuJR,HAHO,1
BQtMZqAokF,BLITTA,10
XmyGROxnSY,BLITTA,4
FOnSzgkGYP,KERAN,6
JWtZEHrWsR,KERAN,12
fgUGpjgzXk,DANKPEN,10
SHqxJNJCYS,KERAN,6
lBbneyUdpV,KOZAH,7
wiBGamfrmV,KOZAH,7
MgqQtXBeFP,AMOU,5
TpwIZgycjl,AMOU,5
eFTtZrCHXc,CINKASSE,3
uTDSAZTKdw,CINKASSE,5
gMGXGXdSes,CINKASSE,6
FSKqEXXvfu,CINKASSE,1
QsmkpTqIke,TCHAOUDJO,5
eFcLLNOkXl,TCHAOUDJO,1
AwzYubLqXX,TCHAMBA,11
yofaYDcyWJ,ZIO,1
LuwPfazSuK,ZIO,2
zJBJiicWQP,ZIO,3
lMZGCsCnsS,ZIO,1
feaEGENFKe,ZIO,1
njIblDaQxo,VO,6
YhaWUvKAwO,Unknown,33
TiwIWgxNDk,Unknown,19
hApMdEppaa,BASSAR,20
oqYPyoLIda,DOUFELGOU,2
NcLnQIbjfg,DOUFELGOU,3
DJbXtdBIln,DOUFELGOU,3
UWgavSMUps,DOUFELGOU,4
tnJHBXEkFA,KERAN,4
NHDTQUpmZl,KERAN,4
yMlzPfwvRF,KERAN,3
BbHMdMVjBs,OTI-SUD,10
UYzlVizviG,WAWA,2
gghKDooQRp,DOUFELGOU,2
lCOqTNPCFV,DOUFELGOU,4
RztUEfmDrT,MOYEN-MONO,1
GjGNnFAHAd,HAHO,1
dyrrCwCdEP,HAHO,1
HkWguDIfpS,BLITTA,8
ApDvhzOUJr,AMOU,8
bMEhEdHvEx,KPENDJAL,1
XiKpNMsHxn,KPENDJAL,5
kLllsfyBzV,KOZAH,3
UsFoBbrsvZ,OGOU,12
BTzVOXUmtE,OGOU,6
MQhnpLSWmh,LACS,4
QJrdwAARWP,AMOU,3
EGEVAFOhDn,KPENDJAL,4
HjAIMyVzrh,KPENDJAL,4
oPbUuvHBgi,KOZAH,4
UsUqLqafHD,EST-MONO,2
LSSEYqEagz,AMOU,4
JNywlwyguE,AMOU,3
CXWDbkmAHO,LACS,2
mJWGtFIzUT,TONE,6
vtGDCFMTlc,TONE,7
hxEJezKbVe,TONE,6
PkPjUYMjzx,TONE,2
FMujpiXSPS,TONE,3
DJHvUTkzOX,TONE,4
AGdRPdgtbK,TONE,1
aYtLXfzBOE,KPENDJAL-OUEST,2
MutXOBkUOR,KPENDJAL-OUEST,2
NAbSoyFhvh,KPENDJAL-OUEST,1
CGbKIWfKzS,KPENDJAL-OUEST,2
bQTArhpSSa,AVE,3
UAHdDuyIeM,AVE,3
ZzzawbmNfk,AVE,1
qCmErGAHbD,AVE,3
xnTULXdbpd,Unknown,20
VJFFcPyvny,KPENDJAL-OUEST,1
DxByldiJlV,KPENDJAL-OUEST,2
YnVDmyOZKz,CINKASSE,2
dDsxIrEWmd,PLAINE DU MO,2
ceziKFFyBN,KPENDJAL,4
SRIctANnOU,Unknown,17
WLjpZNuKnx,KOZAH,2
ImQkdpTdeO,AMOU,3
oXDALOBqfk,OTI-SUD,3
RVqdDcQCth,BINAH,2
thYTDgQYkj,LACS,2
YRmmDyznJu,AGOE-NYIVE,2
UMmZwrOlGa,AGOE-NYIVE,1
AxyvKBckMr,BINAH,2
lwjEmkzQNj,BINAH,2
QvkeuBfZDR,BINAH,1
oRdpGMZqVv,BINAH,1
sBFhayyZHa,CINKASSE,2
PcgWjDADaz,KPENDJAL,1
VjiPScBFGF,AVE,1
cSHNJFyQnS,AMOU,3
MgqQtXBeFP,TCHAMBA,18
WzwHpoldPp,TCHAMBA,8
lILvNwZpJg,PLAINE DU MO,4
RVKwUZsMZp,OTI-SUD,7
jHONfpPRYZ,AKEBOU,7
sAxjHTzZxX,SOTOUBOUA,8
GAVHmzoRVT,SOTOUBOUA,10
dJSvXqUVSY,SOTOUBOUA,13
VHyEqlVDQc,OGOU,11
qyrGItXtmT,OGOU,6
qQxTrHqklY,OTI,9
qztazmUTYq,KPELE,4
vifDnMSCuh,KPELE,10
AGdRPdgtbK,KPELE,5
QtpFCmMrGc,KPELE,4
yofaYDcyWJ,KPELE,10
TTukgLnomN,KPELE,7
eZIpIjclIC,OTI,8
GtPzYvLGKa,OTI,11
DwekpsiydK,TCHAOUDJO,5
ovCQfxURWj,TCHAOUDJO,5
tbQleqKEbx,TCHAOUDJO,8
blEUAqlsRX,TCHAOUDJO,2
rrizRADpnV,TCHAOUDJO,6
UuwKOhOOEp,ASSOLI,3
rCLoXTUsJK,ASSOLI,1
HQTOutwkjU,ASSOLI,1
OWDaxBbECr,ASSOLI,2
QtpFCmMrGc,ASSOLI,1
giGYPsFMLe,WAWA,2
tQEElXPRrD,WAWA,1
yKFQNXyPic,WAWA,2
qkqRyNFZwl,WAWA,5
BQtMZqAokF,WAWA,2
FrrrxNmrzF,ANIE,11
bctELoKLXw,ANIE,6
sazpsvTcHe,AGOE-NYIVE,3
pCfiQabAHL,AGOE-NYIVE,4
rRmRPRzpPA,AGOE-NYIVE,1
wzQicuOsEE,AGOU,3
EqZlVNJYoJ,AGOU,1
tmsNSVtcYF,OTI,9
EiaSNgqfWG,OTI,11
DqAbgayQaH,OTI,7
wzNphlhEzM,DANKPEN,11
NVsOXrSKam,DANKPEN,11
JGPCbfDGes,VO,7
uXZrufHOmE,VO,3
UyJLCDWzzs,VO,7
hqhkPOYdoU,SOTOUBOUA,9
nTcayLUbsO,SOTOUBOUA,13
dVEHKVyueo,SOTOUBOUA,15
Ynvvkgthxn,TCHAMBA,15
duBcEisEsj,BASSAR,23
xxDSHSNyyP,BASSAR,23
QiNMmMRHhs,AKEBOU,9
dxCiYsgQro,AKEBOU,9
UUXpmppfzo,BLITTA,11
ktUwmfepNJ,BLITTA,9
YagnyvHJUh,ANIE,9
FvpAevxQRy,LACS,3
hIVnCXHYRu,LACS,4
OXryhijRsq,LACS,3
mCndLeBGMM,BASSAR,24
nzbNxqUCmo,BASSAR,25
uOAmUlHQos,HAHO,2
ZJRzbwjYaM,HAHO,1
PGROltGVku,ANIE,4
kcaFcvPYkG,BLITTA,6
UMmZwrOlGa,TCHAMBA,9
GsggmfMRqV,TCHAMBA,14
FuBhJGmXwd,AKEBOU,3
njIblDaQxo,KERAN,5
qyCjOyGFVC,KERAN,2
GSjJugXCaq,DANKPEN,12
gCXaKCzHgQ,OTI-SUD,5
gmVWRqBoQV,KERAN,4
mSLozkLtyf,KERAN,5
DqAbgayQaH,KERAN,3
dsBHAdXrrk,KOZAH,7
vhQQkOYkyg,WAWA,2
VLDiQDZXWF,WAWA,3
UEFGXVqVrd,AMOU,13
tPzDNhtjKq,AMOU,5
sscGOWmTcr,CINKASSE,1
lFwFKrUUBY,CINKASSE,7
WSdMzvPJEp,CINKASSE,4
OWDaxBbECr,TCHAOUDJO,5
kcPWkViWeQ,KPELE,3
bWwiWnpWxs,ZIO,3
wzNphlhEzM,AVE,7
SeqYxJSnsT,KERAN,7
QeJWGbxiIf,Unknown,25
YezRGHjpnb,Unknown,28
sbMMRXHWlA,Unknown,34
kVHLmGLNEH,Unknown,28
crafafvctc,BLITTA,8
HAfyJgJWGA,BLITTA,8
YnVDmyOZKz,DOUFELGOU,6
iqgEhaVoXu,DOUFELGOU,3
HjAIMyVzrh,WAWA,3
qInBkNuqie,MOYEN-MONO,2
WkJLcgJayz,ANIE,6
ZBIrLOvJnR,ANIE,4
XgRToouYOC,TCHAOUDJO,2
meALpnQBFl,HAHO,1
FGybsTmlCa,BLITTA,7
FOnSzgkGYP,OGOU,5
usdHetXxKX,OGOU,5
dEEDaoEdqe,OGOU,8
irrIGcmOTM,OGOU,7
GHLOeaybOH,AMOU,3
wsWDzKQWnF,AMOU,7
TWTZnhNORc,KPENDJAL,5
CSVicEEHdq,KOZAH,8
DgENjcsCZV,KOZAH,7
eZIpIjclIC,KOZAH,8
irrIGcmOTM,KOZAH,5
RertEDlxad,KOZAH,4
RiBAkZqeyg,OGOU,6
AedhWiaPqi,VO,4
jZfnWkiaaa,LACS,4
bQTArhpSSa,AMOU,4
YESMrTuLio,LACS,2
HjHbCoMcrt,WAWA,2
EGEVAFOhDn,TONE,3
XFhWegeEzL,TONE,6
EiaSNgqfWG,TONE,6
OoiUuLBDLg,TONE,4
JshuzUxeoH,TONE,2
eEZhgiwXcE,TONE,5
YhCoydLtxG,TONE,4
TKiwZaGFEW,KPENDJAL-OUEST,2
McmTeYfIvC,KPENDJAL-OUEST,2
naVptxZAGL,KPENDJAL-OUEST,2
IneeuwqmOb,ZIO,3
KbUQFLqqFj,AVE,3
mJCEfixAoh,KPENDJAL-OUEST,3
sBFhayyZHa,KPENDJAL-OUEST,2
kEPdsLrUmM,KPENDJAL-OUEST,1
uEJURlyyEs,AMOU,4
TAkRZSoiff,PLAINE DU MO,3
JvMaGtoVsW,AMOU,4
HugrCcAxzg,TONE,2
MUIjVCDoEa,Unknown,26
XOSvLGIFrh,KPENDJAL-OUEST,1
QGbYfjEEUN,BINAH,1
lCOqTNPCFV,BINAH,1
bMEhEdHvEx,BINAH,2
bNhDNxmBoW,BINAH,2
bNZOUWCToK,LACS,5
duBcEisEsj,DOUFELGOU,1
sktMIFqsds,AGOE-NYIVE,1
JDLRYykUvZ,AGOE-NYIVE,1
BQtMZqAokF,AGOE-NYIVE,1
YtvkGlMWwe,AGOE-NYIVE,2
XNkolWMEey,BINAH,1
czTZNuGAUb,CINKASSE,2
qxnDBaTRqt,HAHO,1
UMmZwrOlGa,ZIO,2
blEUAqlsRX,AVE,1
bgdKSBRhzs,KOZAH,1
ogoxnXYWfc,TCHAMBA,6
IvOrlIzYfz,TCHAMBA,16
uBfDcSdVgQ,PLAINE DU MO,4
XIMdjewycb,PLAINE DU MO,2
RnckHGrMqL,OTI-SUD,10
tJJxMfkxYb,AKEBOU,4
oPbUuvHBgi,SOTOUBOUA,11
BACHlCiCAb,SOTOUBOUA,6
HwQqxNPTQK,SOTOUBOUA,15
pRumlkWpLO,SOTOUBOUA,14
IdYycyWmjl,OGOU,8
WSdMzvPJEp,OGOU,6
GtPzYvLGKa,OGOU,4
lwjEmkzQNj,OTI,12
ZHSjLEHfDc,OTI,3
OXryhijRsq,KPENDJAL,3
tOcJrDRvkO,KPELE,5
HugrCcAxzg,KPELE,4
siAtejNJZH,KPELE,5
kVHLmGLNEH,KPELE,12
YUTrQHhnDF,KPELE,8
uOAmUlHQos,KPELE,7
KwueEyygvj,KPELE,6
sNYouVlOpa,KPELE,6
IwcANTpStb,KPELE,5
rRmRPRzpPA,TCHAMBA,17
bgdKSBRhzs,TCHAOUDJO,5
mVhYNnciWW,TCHAOUDJO,7
wmJuEMcdRd,TCHAOUDJO,4
naVptxZAGL,TCHAOUDJO,4
pAqMCRieoH,TCHAOUDJO,6
itEXCvgIqG,TCHAOUDJO,6
NtbwWxPCpd,ASSOLI,1
GpIDnOEdYH,WAWA,3
QVPqLwIIAe,ANIE,8
svuCPzHHDw,ANIE,8
pLeFzUJMnH,AGOE-NYIVE,4
laUkcybqhJ,AGOE-NYIVE,2
prxHvLSySc,AGOU,4
MutXOBkUOR,AGOU,2
NHnOnMxtqo,AGOU,3
KbUQFLqqFj,AGOU,5
sRwkKszrXq,AGOU,3
PcqSMaYSbu,OTI,7
CQEXACWfyh,OTI,5
AaawEhhIRa,DANKPEN,10
SYqEzGJYTQ,DANKPEN,13
ZEyRMTfnfu,DANKPEN,14
qkHdeeladT,DANKPEN,14
VRuawWxKPq,VO,4
VHyEqlVDQc,VO,3
RVqdDcQCth,SOTOUBOUA,5
hApMdEppaa,SOTOUBOUA,11
amMBDBUUvV,SOTOUBOUA,15
FSKqEXXvfu,SOTOUBOUA,10
yRADykVpRf,TCHAMBA,13
QQPIKxwzVJ,BASSAR,25
DJHvUTkzOX,BASSAR,24
CRNlPblBMx,AKEBOU,4
AjjCWKeWXU,AKEBOU,3
aurOBmpJWm,AKEBOU,6
pRrFfpCclm,BLITTA,11
tbDycaGhZM,BLITTA,7
WBYzVGXXRf,VO,3
CRBrRLxhvz,VO,2
CScWfctHnj,AKEBOU,5
SRwLuliAwr,ANIE,7
RertEDlxad,ANIE,11
LOaWMxZFCg,ANIE,10
bgdKSBRhzs,LACS,4
RommLgqVgK,LACS,3
oqYPyoLIda,LACS,6
AhgERedHbP,LACS,2
yXjRpJynYk,HAHO,3
aTGHRQlzWn,HAHO,2
hQKKOGXvLu,BLITTA,6
APlaUZaAhr,TCHAMBA,6
MlWUJdevSL,KERAN,5
jcdTKCpPut,KERAN,4
ZIWxRFoqYX,KERAN,7
pSwWTbHbug,KERAN,5
hoSbHeUpKQ,OTI-SUD,5
qabBOscpgy,KOZAH,7
ZuLaiYuunH,KOZAH,6
tCEjDGYMpP,KOZAH,3
WgMwBmzvJI,KOZAH,4
lbEQqdiMiQ,KOZAH,2
lynuPtHkoS,BASSAR,26
vOyGseCqEm,AMOU,6
FUSzvJPVFA,AMOU,4
McmTeYfIvC,AMOU,5
ogoxnXYWfc,CINKASSE,5
YYDzPMCwaj,CINKASSE,3
YUPUKSAIMO,BASSAR,22
bQdsaYgNLX,KPELE,3
AlmSecyCrd,AVE,2
lMCfKVlySO,AVE,4
AVkNVyOMzy,AVE,4
iGnSsLVhQa,AVE,3
AASxnSdfla,KERAN,6
UsFoBbrsvZ,DOUFELGOU,4
tonLBGQuSV,KERAN,4
xyMDNoyanA,WAWA,4
SMuqSKCnZA,DOUFELGOU,3
YezRGHjpnb,DOUFELGOU,2
NHDTQUpmZl,MOYEN-MONO,1
rWDwpQNHgI,TCHAOUDJO,3
MlWUJdevSL,BASSAR,16
aVMRYpWAbV,TCHAOUDJO,6
pAqMCRieoH,HAHO,2
qCPWbXygQa,HAHO,3
SfYYdhfojI,AGOU,3
yTuipTWBjt,AGOU,1
XASKSjEQKp,EST-MONO,6
stHoeJDHYZ,EST-MONO,5
MwwaFwHBKL,EST-MONO,4
vfIkaweSRw,EST-MONO,7
NAbSoyFhvh,EST-MONO,3
qCmErGAHbD,BLITTA,10
AedhWiaPqi,AMOU,6
KyAZnzyoVg,AMOU,4
QGbYfjEEUN,KPENDJAL,4
yBJaOlsnOW,KPENDJAL,5
kLllsfyBzV,KPENDJAL,5
MpwIsPXoSC,KOZAH,8
LKSRljOHSi,KOZAH,1
nyeSlFHLXJ,Unknown,32
itEXCvgIqG,Unknown,19
friQLpxJvN,OTI,9
iGnSsLVhQa,LACS,3
cbtvbzbRWh,LACS,4
iCaZZNPjzs,KPENDJAL,5
WDodcoiLyV,KPENDJAL,7
vLPMuPwesn,EST-MONO,3
FotIRBcYnB,TONE,7
SFVkVBNAYV,TONE,7
JCOKHWhNCl,ANIE,1
oCMLouzjOm,AGOU,1
wKURKPTLyw,KPENDJAL-OUEST,1
SRIctANnOU,AVE,2
XUrMCSAQcl,AVE,1
TyWCGdMdAM,Unknown,30
sNLmtXfmNS,Unknown,21
WBYzVGXXRf,KPENDJAL-OUEST,2
CcQXgNmxnD,EST-MONO,4
bQdsaYgNLX,TONE,2
RMAAkWOEls,PLAINE DU MO,2
bPbNEGFKQC,PLAINE DU MO,2
AaawEhhIRa,PLAINE DU MO,2
sAxjHTzZxX,KOZAH,3
QMwkYDHkof,AGOE-NYIVE,1
OoiUuLBDLg,AGOE-NYIVE,1
UGDojtMoWq,ZIO,1
pbAcugnzhb,TCHAMBA,16
iqgEhaVoXu,TCHAMBA,13
TyWCGdMdAM,TCHAMBA,7
KRbjMhaDMX,PLAINE DU MO,2
tdquKTjSND,PLAINE DU MO,2
NUtIbkFRva,PLAINE DU MO,1
sscGOWmTcr,OTI-SUD,8
ReNRCDHcqZ,OTI-SUD,12
FxJBErMcuY,AKEBOU,7
NcLnQIbjfg,AKEBOU,8
WqKloEOPlw,AKEBOU,12
OEemvtDBqg,OGOU,9
morcWCUlfv,OGOU,11
thYTDgQYkj,OGOU,9
ImQkdpTdeO,OTI,11
QeJWGbxiIf,OTI,10
tJVBJkAsIk,OTI,5
HBIYQxNGSW,KPENDJAL,9
kyfEkHNhDh,KPELE,4
VJFFcPyvny,KPELE,6
lMZGCsCnsS,KPELE,3
ZldclfuucE,KPELE,7
morcWCUlfv,KPELE,2
IbTrJUaZuS,TCHAMBA,10
sRLqqorjkH,OTI,7
ytrjMrxzlO,TCHAOUDJO,7
MQhnpLSWmh,TCHAOUDJO,5
hxEJezKbVe,ASSOLI,1
RVogboTWCz,ASSOLI,1
sSFBDlDpaF,WAWA,1
OHFkbArviB,KPELE,4
YESMrTuLio,KPELE,6
pPAREryhNY,AGOE-NYIVE,2
FmfTITFelQ,AGOE-NYIVE,2
KIlSZGQiOh,AGOE-NYIVE,1
klfhtuUdnG,AGOU,4
NgGnrxtAfv,AGOU,3
ZHSjLEHfDc,DANKPEN,12
gmVWRqBoQV,DANKPEN,14
pXBbuWstRf,VO,3
SkbPdFPpRl,BASSAR,22
pSwWTbHbug,BASSAR,18
pPAREryhNY,BASSAR,17
ApDvhzOUJr,BLITTA,10
JqcGbIMhFn,VO,2
qtfZpgkkow,AKEBOU,7
BTzVOXUmtE,AKEBOU,5
GZzKgIdsLS,ANIE,9
yeCoCorNtH,ANIE,8
YKlPrpQthI,ANIE,7
UEFGXVqVrd,MOYEN-MONO,1
XgRToouYOC,LACS,3
bQTArhpSSa,HAHO,4
TpwIZgycjl,HAHO,1
cwpKFRUvkr,ANIE,4
vEQATYlCxa,BLITTA,12
FMujpiXSPS,TCHAMBA,8
KiPnIUXYqs,KERAN,5
TyojoQrkXf,KERAN,8
QGuIwVoSdD,KERAN,5
hAiLgrTSEW,KERAN,4
YtJwPvzKLZ,SOTOUBOUA,16
UBBptmhiXi,DANKPEN,10
FXlARdgXWR,OTI-SUD,3
WVHwlmNkLa,KERAN,8
HugrCcAxzg,KERAN,6
dIrNKTmhjQ,KOZAH,2
NJqmUyFOdx,KOZAH,6
GKVUSaRkrA,KOZAH,5
kEPdsLrUmM,KOZAH,6
OBrvsvlwmE,WAWA,1
gNdNMWRVVK,CINKASSE,3
ShqzWdRqPU,CINKASSE,3
pLeFzUJMnH,TCHAOUDJO,5
RMAAkWOEls,ZIO,2
EYhApuDvLA,AVE,4
kNflXMaRCt,BASSAR,29
YUOLwOzwDb,KERAN,4
wcWAJmEhTe,Unknown,20
tbQleqKEbx,Unknown,23
hqhkPOYdoU,Unknown,26
zJBJiicWQP,Unknown,23
rQQsMfPgER,BLITTA,7
mSLozkLtyf,BLITTA,4
AtJvmmmRmW,DOUFELGOU,6
iUChnGHNvU,DOUFELGOU,4
meALpnQBFl,DOUFELGOU,1
MuVQsFeMXi,KERAN,5
LSSEYqEagz,OTI-SUD,4
QilpPuwazs,WAWA,1
HBIYQxNGSW,DOUFELGOU,3
AASxnSdfla,SOTOUBOUA,5
ygMEXUQDbn,DANKPEN,13
WSdMzvPJEp,HAHO,2
tFPWYsBmKO,AGOU,2
HQTOutwkjU,EST-MONO,7
DuzPHbeKFW,EST-MONO,10
AaKCsooJgY,EST-MONO,2
lFwFKrUUBY,EST-MONO,6
jHONfpPRYZ,OGOU,11
ZOLjLzXgtQ,OGOU,11
XOSvLGIFrh,OGOU,9
lsneLOyaWq,AMOU,3
GAVHmzoRVT,KOZAH,13
hueAPdgLdU,KOZAH,7
asTXooIIOV,KOZAH,2
lynuPtHkoS,Unknown,25
YUPUKSAIMO,Unknown,28
SWrVGAUaYc,CINKASSE,4
pXBbuWstRf,CINKASSE,2
hIVnCXHYRu,OGOU,10
LXVYpyEYdB,LACS,2
QQPIKxwzVJ,LACS,3
LKSRljOHSi,EST-MONO,10
JUHkrKtOLf,EST-MONO,4
UzIHDpTKIh,EST-MONO,5
VgzPqPFQUJ,EST-MONO,8
oYNcznnOgJ,Unknown,24
tbQleqKEbx,OGOU,16
fxbDhUtQlR,AGOU,2
GpIDnOEdYH,TONE,1
yNvBZLSwky,TONE,4
qInBkNuqie,TONE,6
laUkcybqhJ,TONE,5
XUrMCSAQcl,TONE,3
OVOmVmrpdy,TONE,3
lCziTEfqUQ,TONE,2
VLdIOQJoMg,TONE,5
bFmbnJnppt,AGOU,1
BvnGJfecWV,ZIO,1
NUtIbkFRva,AVE,1
vQSvXOABhG,CINKASSE,3
LVjvnofexE,PLAINE DU MO,3
qYPljWyHVg,PLAINE DU MO,4
WxccJpAylz,KPENDJAL,5
NaiBOdAXsp,KOZAH,1
bkaCprmYrV,KOZAH,3
yrwaiovMsf,KPENDJAL,3
nwucGHfJZc,KPENDJAL,2
MmIxVLmHhY,Unknown,27
wInDWSpydA,BINAH,2
wknmZkRsIm,BINAH,1
rJAPaflfZw,DOUFELGOU,1
JWtZEHrWsR,Unknown,30
uILoiTaVlc,AGOE-NYIVE,3
gNdNMWRVVK,AGOE-NYIVE,1
bNZOUWCToK,BINAH,1
RYLLuDZLrZ,BINAH,1
hGMexblmwH,BINAH,1
VtfVmimlyD,CINKASSE,2
GAVHmzoRVT,TCHAMBA,17
OEemvtDBqg,TCHAMBA,13
TQzbSOuJSc,PLAINE DU MO,3
GTSqfBzCft,OTI-SUD,7
ZJRzbwjYaM,AKEBOU,9
JqcGbIMhFn,SOTOUBOUA,10
xnTULXdbpd,SOTOUBOUA,11
MRjyzbOAfJ,SOTOUBOUA,17
bPeTUFClFy,OGOU,7
AaJProAtlR,OGOU,7
NaficwxEvQ,KPENDJAL,5
QOyKySZsjs,KPENDJAL,5
ybfXwoTOIB,KPELE,3
WDodcoiLyV,KPELE,7
YBBauxrJRx,KPELE,5
pRumlkWpLO,TCHAMBA,10
RTkddnKvSG,OTI,4
uqeBjOfSVz,OTI,14
ZIIBodTyZY,TCHAOUDJO,3
noMsyEpeco,TCHAOUDJO,10
ZcLldUECdN,TCHAOUDJO,2
YnVDmyOZKz,ASSOLI,1
kcPWkViWeQ,ASSOLI,1
qsjAsuFOgs,WAWA,3
oYNcznnOgJ,WAWA,3
EDCeUWZAJH,ANIE,8
WDodcoiLyV,ANIE,9
DwekpsiydK,KPELE,4
sRwkKszrXq,AGOE-NYIVE,3
JgpavfITSP,AGOE-NYIVE,1
xpeSzjfzvc,AGOU,1
EXcbIHRxSP,AGOU,5
RiBAkZqeyg,OTI,7
CRClDwftom,OTI,6
oSbAqwiOsw,DANKPEN,14
vikIMTVuec,DANKPEN,11
DJbXtdBIln,DANKPEN,20
YGYcLsXFRt,DANKPEN,16
YRmmDyznJu,DANKPEN,11
bNhDNxmBoW,VO,4
LOPoEfCCUP,SOTOUBOUA,7
isjaYQNfQZ,TCHAMBA,10
ZIIBodTyZY,TCHAMBA,13
SkbPdFPpRl,SOTOUBOUA,9
YeTLsGkHWx,BASSAR,21
GfQgzNkQHE,BASSAR,19
kcPWkViWeQ,BLITTA,8
VJFFcPyvny,VO,5
wtLahGMgBA,ANIE,5
ndiLZkxcOB,ANIE,7
DTuGRpTYSK,LACS,6
uXZrufHOmE,LACS,3
lILvNwZpJg,BASSAR,24
EYCADfAwdo,BASSAR,22
QOyKySZsjs,ANIE,1
otcUfMSjlb,BLITTA,8
OMwCRfaoHD,BLITTA,6
ptudOnjdRU,TCHAMBA,7
olPjbxYqCi,KERAN,14
hoSbHeUpKQ,KERAN,6
tyCEirACrD,KERAN,5
PkPjUYMjzx,KERAN,13
itEXCvgIqG,KERAN,5
GZoAMDsevu,DANKPEN,10
gnGIUNfJqV,KERAN,4
DUdjnoVbNZ,KOZAH,8
lpAchcvhBO,KOZAH,2
FuBhJGmXwd,KOZAH,8
SIoXRhfTSW,BASSAR,18
bdvjmfSTsU,BASSAR,19
hwNaQjPFNy,WAWA,2
rFFUBynNSh,AMOU,5
qVBxYOXntk,AMOU,4
ZIIBodTyZY,CINKASSE,1
SeqYxJSnsT,CINKASSE,1
utnMALLASm,CINKASSE,3
swDofCoafd,TCHAOUDJO,9
qHbCFZbeqv,ZIO,2
BbHMdMVjBs,ZIO,2
AedhWiaPqi,ZIO,2
IZEaLxYaBi,AVE,3
ygMEXUQDbn,AVE,3
CzkSkJOneX,KERAN,7
HugrCcAxzg,VO,6
CaNaOEkaIY,VO,4
SBvPNdHvkD,VO,5
zjKDESgBgP,VO,4
IwcANTpStb,Unknown,25
ybfXwoTOIB,DOUFELGOU,5
BTzVOXUmtE,DOUFELGOU,2
